accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001013237-23-000152,2023-11-03,2023-11-01,2023-11-03T20:06:38.000Z,,4,,,,6964,0,0,xslF345X05/wk-form4_1699056388.xml,FORM 4
0001013237-23-000150,2023-11-03,2023-11-01,2023-11-03T20:04:16.000Z,,4,,,,7665,0,0,xslF345X05/wk-form4_1699056244.xml,FORM 4
0001013237-23-000148,2023-11-03,2023-11-01,2023-11-03T17:56:05.000Z,,4,,,,5207,0,0,xslF345X05/wk-form4_1699048555.xml,FORM 4
0001013237-23-000146,2023-11-03,2023-11-01,2023-11-03T17:43:59.000Z,,4,,,,5208,0,0,xslF345X05/wk-form4_1699047827.xml,FORM 4
0001013237-23-000144,2023-11-03,2023-11-01,2023-11-03T17:31:47.000Z,,4,,,,5218,0,0,xslF345X05/wk-form4_1699047091.xml,FORM 4
0001013237-23-000142,2023-11-03,2023-11-01,2023-11-03T17:28:12.000Z,,4,,,,5187,0,0,xslF345X05/wk-form4_1699046882.xml,FORM 4
0001013237-23-000140,2023-11-03,2023-11-01,2023-11-03T17:07:01.000Z,,4,,,,5219,0,0,xslF345X05/wk-form4_1699045611.xml,FORM 4
0001013237-23-000138,2023-11-03,2023-11-01,2023-11-03T16:53:02.000Z,,4,,,,5250,0,0,xslF345X05/wk-form4_1699044773.xml,FORM 4
0001013237-23-000135,2023-11-03,2023-11-01,2023-11-03T16:10:40.000Z,,3,,,,128676,0,0,xslF345X02/wk-form3_1699042229.xml,FORM 3
0001973379-23-000193,2023-11-03,,2023-11-03T14:33:03.000Z,33,144,001-11869,231375820,,4145,0,0,xsl144X01/primary_doc.xml,
0001959173-23-004444,2023-11-01,,2023-11-01T09:43:03.000Z,33,144,001-11869,231366871,,6281,0,0,xsl144X01/primary_doc.xml,
0001140361-23-050089,2023-10-30,2023-08-31,2023-10-30T10:54:53.000Z,34,ARS,001-11869,231358172,,8234255,0,0,ef20013600_ars.pdf,ARS
0001013237-23-000133,2023-10-27,,2023-10-27T12:30:03.000Z,34,DEFA14A,001-11869,231354151,,343228,0,0,defa14afds-2023noticecard.htm,DEFA14A
0001013237-23-000130,2023-10-27,2023-12-14,2023-10-27T08:40:47.000Z,34,DEF 14A,001-11869,231352309,,32591803,1,1,fds-20231026.htm,DEF 14A
0001013237-23-000128,2023-10-27,2023-08-31,2023-10-27T08:37:38.000Z,34,10-K,001-11869,231352281,,14133649,1,1,fds-20230831.htm,10-K
0001013237-23-000117,2023-10-18,2023-10-16,2023-10-18T16:55:24.000Z,,4,,,,12020,0,0,xslF345X05/wk-form4_1697662515.xml,FORM 4
0001973379-23-000182,2023-10-16,,2023-10-16T11:42:51.000Z,33,144,001-11869,231326745,,4170,0,0,xsl144X01/primary_doc.xml,
0001013237-23-000116,2023-10-05,2023-08-31,2023-10-05T16:46:02.000Z,,5,,,,14767,0,0,xslF345X05/wk-form5_1696538749.xml,FORM 5
0001013237-23-000114,2023-10-05,2023-08-31,2023-10-05T16:45:02.000Z,,5,,,,14745,0,0,xslF345X05/wk-form5_1696538691.xml,FORM 5
0001013237-23-000112,2023-10-05,2023-08-31,2023-10-05T16:43:55.000Z,,5,,,,8989,0,0,xslF345X05/wk-form5_1696538623.xml,FORM 5
0001013237-23-000110,2023-10-05,2023-08-31,2023-10-05T16:40:53.000Z,,5,,,,11928,0,0,xslF345X05/wk-form5_1696538444.xml,FORM 5
0001013237-23-000108,2023-10-05,2023-08-31,2023-10-05T16:39:05.000Z,,5,,,,13322,0,0,xslF345X05/wk-form5_1696538335.xml,FORM 5
0001013237-23-000106,2023-10-05,2023-08-31,2023-10-05T16:36:32.000Z,,5,,,,11938,0,0,xslF345X05/wk-form5_1696538180.xml,FORM 5
0001013237-23-000104,2023-10-05,2023-08-31,2023-10-05T16:34:55.000Z,,5,,,,11953,0,0,xslF345X05/wk-form5_1696538086.xml,FORM 5
0001013237-23-000102,2023-10-05,2023-08-31,2023-10-05T16:32:41.000Z,,5,,,,11924,0,0,xslF345X05/wk-form5_1696537951.xml,FORM 5
0001013237-23-000100,2023-10-02,2023-10-02,2023-10-02T16:36:15.000Z,,4,,,,8399,0,0,xslF345X05/wk-form4_1696278963.xml,FORM 4
0001013237-23-000098,2023-10-02,2023-09-29,2023-10-02T16:34:44.000Z,,4,,,,8470,0,0,xslF345X05/wk-form4_1696278874.xml,FORM 4
0001959173-23-004113,2023-10-02,,2023-10-02T09:53:42.000Z,33,144,001-11869,231298184,,5616,0,0,xsl144X01/primary_doc.xml,
0001973379-23-000179,2023-09-29,,2023-09-29T10:40:05.000Z,33,144,001-11869,231292759,,4191,0,0,xsl144X01/primary_doc.xml,
0001013237-23-000096,2023-09-28,2023-09-27,2023-09-28T16:16:06.000Z,,4,,,,15536,0,0,xslF345X05/wk-form4_1695932155.xml,FORM 4
0001973379-23-000177,2023-09-27,,2023-09-27T12:22:19.000Z,33,144,001-11869,231283615,,4261,0,0,xsl144X01/primary_doc.xml,
0001013237-23-000094,2023-09-21,2023-09-21,2023-09-21T07:05:45.000Z,34,8-K,001-11869,231267721,"2.02,7.01,9.01",5170419,1,1,fds-20230921.htm,8-K
0001013237-23-000086,2023-09-01,2023-09-01,2023-09-01T16:23:45.000Z,,4,,,,8399,0,0,xslF345X05/wk-form4_1693599815.xml,FORM 4
0001959173-23-003641,2023-09-01,,2023-09-01T09:58:57.000Z,33,144,001-11869,231230936,,4951,0,0,xsl144X01/primary_doc.xml,
0001013237-23-000084,2023-08-02,2023-08-01,2023-08-02T17:30:49.000Z,,4,,,,4648,0,0,xslF345X05/wk-form4_1691011841.xml,FORM 4
0001013237-23-000083,2023-08-02,2023-08-01,2023-08-02T16:32:52.000Z,,4,,,,4760,0,0,xslF345X05/wk-form4_1691008362.xml,FORM 4
0001013237-23-000079,2023-08-01,2023-08-01,2023-08-01T16:51:12.000Z,,4,,,,8399,0,0,xslF345X05/wk-form4_1690923059.xml,FORM 4
0001959173-23-002724,2023-08-01,,2023-08-01T10:13:32.000Z,33,144,001-11869,231129995,,4286,0,0,xsl144X01/primary_doc.xml,
0001013237-23-000076,2023-07-17,2023-07-17,2023-07-17T16:57:08.000Z,,3,,,,113647,0,0,xslF345X02/wk-form3_1689627418.xml,FORM 3
0001013237-23-000070,2023-07-03,2023-05-31,2023-07-03T07:48:24.000Z,34,10-Q,001-11869,231063617,,8590612,1,1,fds-20230531.htm,10-Q
0001013237-23-000065,2023-06-22,2023-06-22,2023-06-22T06:56:03.000Z,34,8-K,001-11869,231031482,"2.02,7.01,9.01",5975450,1,1,fds-20230622.htm,8-K
0001013237-23-000056,2023-05-08,2022-09-15,2023-05-08T18:35:47.000Z,,4,,,,16815,0,0,xslF345X04/wf-form4_168358533102059.xml,FORM 4
0001973379-23-000018,2023-05-05,,2023-05-05T12:16:23.000Z,33,144,001-11869,23892340,,5349,0,0,xsl144X01/primary_doc.xml,
0001013237-23-000054,2023-04-17,2023-04-17,2023-04-17T17:14:44.000Z,,4,,,,10321,0,0,xslF345X04/wf-form4_168176607147515.xml,FORM 4
0001973379-23-000006,2023-04-17,,2023-04-17T13:44:03.000Z,33,144,001-11869,23823493,,4138,0,0,xsl144X01/primary_doc.xml,
0001013237-23-000052,2023-04-13,2022-04-12,2023-04-13T16:48:53.000Z,,4,,,,4940,0,0,xslF345X04/wf-form4_168141892229722.xml,FORM 4
0001013237-23-000050,2023-04-12,2023-04-11,2023-04-12T16:39:24.000Z,,4,,,,12006,0,0,xslF345X04/wf-form4_168133195246934.xml,FORM 4
0001013237-23-000048,2023-04-04,2023-04-03,2023-04-04T16:10:21.000Z,,4,,,,4484,0,0,xslF345X04/wf-form4_168063900417350.xml,FORM 4
0001013237-23-000046,2023-04-03,2023-03-31,2023-04-03T16:40:14.000Z,,4,,,,18305,0,0,xslF345X04/wf-form4_168055439656107.xml,FORM 4
0001013237-23-000044,2023-04-03,2023-02-28,2023-04-03T07:57:23.000Z,34,10-Q,001-11869,23790667,,8397593,1,1,fds-20230228.htm,10-Q
0001013237-23-000039,2023-03-24,2023-03-21,2023-03-24T16:12:25.000Z,,3,,,,4057,0,0,xslF345X02/wf-form3_167968873076166.xml,FORM 3
0001013237-23-000037,2023-03-24,2023-03-21,2023-03-24T08:27:23.000Z,34,8-K,001-11869,23757740,"5.02,9.01",204647,1,1,fds-20230321.htm,8-K
0001013237-23-000034,2023-03-23,2023-03-23,2023-03-23T06:55:47.000Z,34,8-K,001-11869,23754412,"2.02,7.01,9.01",6236572,1,1,fds-20230323.htm,8-K
0001013237-23-000029,2023-03-01,2023-03-01,2023-03-01T17:20:37.000Z,,4,,,,10760,0,0,xslF345X03/wf-form4_167770921297332.xml,FORM 4
0001567619-23-002673,2023-02-14,,2023-02-14T08:50:33.000Z,34,SC 13G/A,005-47809,23623038,,112978,0,0,doc1.htm,NONE
0000312348-23-000009,2023-02-13,,2023-02-13T09:27:24.000Z,34,SC 13G/A,005-47809,23615135,,9804,0,0,FACTSETRESEARCHSYSTEMS.txt,FACTSET RESEARCH SYSTEMS INC 13G/A
0001104659-23-015933,2023-02-09,,2023-02-09T11:19:22.000Z,34,SC 13G/A,005-47809,23603207,,12966,0,0,tv0884-factsetresearchsystem.htm,SCHEDULE 13G/A
0001306550-23-007782,2023-02-03,,2023-02-03T16:27:55.000Z,34,SC 13G,005-47809,23586333,,13557,0,0,us3030751057_020323.txt,
0000093751-23-000108,2023-02-03,,2023-02-03T09:45:54.000Z,34,SC 13G/A,005-47809,23584013,,8682,0,0,FactSet_Research_Systems_Inc.txt,
0001013237-23-000027,2023-02-01,2023-02-01,2023-02-01T16:18:02.000Z,,4,,,,15871,0,0,xslF345X03/wf-form4_167528626433146.xml,FORM 4
0001013237-23-000025,2023-01-19,2023-01-17,2023-01-19T17:39:17.000Z,,4,,,,6761,0,0,xslF345X03/wf-form4_167416794047148.xml,FORM 4
0001013237-23-000024,2023-01-19,2023-01-17,2023-01-19T17:38:57.000Z,,4,,,,7854,0,0,xslF345X03/wf-form4_167416792126275.xml,FORM 4
0001013237-23-000023,2023-01-19,2023-01-17,2023-01-19T17:38:38.000Z,,4,,,,7761,0,0,xslF345X03/wf-form4_167416790533430.xml,FORM 4
0001013237-23-000022,2023-01-19,2023-01-17,2023-01-19T17:38:21.000Z,,4,,,,7794,0,0,xslF345X03/wf-form4_167416788739373.xml,FORM 4
0001013237-23-000021,2023-01-19,2023-01-17,2023-01-19T17:38:04.000Z,,4,,,,7820,0,0,xslF345X03/wf-form4_167416786927411.xml,FORM 4
0001013237-23-000020,2023-01-19,2023-01-17,2023-01-19T17:37:45.000Z,,4,,,,7772,0,0,xslF345X03/wf-form4_167416784967713.xml,FORM 4
0001013237-23-000019,2023-01-19,2023-01-17,2023-01-19T17:37:26.000Z,,4,,,,6782,0,0,xslF345X03/wf-form4_167416783000069.xml,FORM 4
0001013237-23-000011,2023-01-11,2023-01-10,2023-01-11T16:07:55.000Z,,4,,,,7589,0,0,xslF345X03/wf-form4_167347117551772.xml,FORM 4
0001013237-23-000009,2023-01-10,2023-01-10,2023-01-10T16:50:54.000Z,34,8-K,001-11869,23521703,"5.03,9.01",590349,1,1,fds-20230110.htm,8-K
0001013237-23-000006,2023-01-05,2022-11-30,2023-01-05T08:00:20.000Z,34,10-Q,001-11869,23509745,,8163023,1,1,fds-20221130.htm,10-Q
0001013237-23-000003,2023-01-04,2023-01-03,2023-01-04T16:42:49.000Z,,4,,,,12636,0,0,xslF345X03/wf-form4_167286851896222.xml,FORM 4
0001013237-22-000201,2022-12-22,2022-12-21,2022-12-22T16:32:39.000Z,,4,,,,8423,0,0,xslF345X03/wf-form4_167174474576455.xml,FORM 4
0001013237-22-000199,2022-12-20,2022-12-15,2022-12-20T06:57:21.000Z,34,8-K,001-11869,221472817,"2.02,5.07,7.01,9.01",5920271,1,1,fds-20221215.htm,8-K
0001013237-22-000193,2022-12-01,2022-12-01,2022-12-01T16:51:12.000Z,,4,,,,8414,0,0,xslF345X03/wf-form4_166993145507174.xml,FORM 4
0001013237-22-000191,2022-11-03,2022-11-01,2022-11-03T18:57:48.000Z,,4,,,,10581,0,0,xslF345X03/wf-form4_166751625297050.xml,FORM 4
0001013237-22-000190,2022-11-03,2022-11-01,2022-11-03T18:57:28.000Z,,4,,,,14202,0,0,xslF345X03/wf-form4_166751623398524.xml,FORM 4
0001013237-22-000189,2022-11-03,2022-11-01,2022-11-03T18:57:06.000Z,,4,,,,8843,0,0,xslF345X03/wf-form4_166751620986547.xml,FORM 4
0001013237-22-000188,2022-11-03,2022-11-01,2022-11-03T18:56:44.000Z,,4,,,,8722,0,0,xslF345X03/wf-form4_166751618815721.xml,FORM 4
0001013237-22-000183,2022-11-03,2022-11-01,2022-11-03T18:42:08.000Z,,4,,,,9801,0,0,xslF345X03/wf-form4_166751529957963.xml,FORM 4
0001013237-22-000182,2022-11-03,2022-11-01,2022-11-03T18:41:32.000Z,,4,,,,10613,0,0,xslF345X03/wf-form4_166751527240430.xml,FORM 4
0001013237-22-000181,2022-11-03,2022-11-01,2022-11-03T18:41:08.000Z,,4,,,,8859,0,0,xslF345X03/wf-form4_166751524887967.xml,FORM 4
0001013237-22-000180,2022-11-03,2022-11-01,2022-11-03T18:40:46.000Z,,4,,,,5181,0,0,xslF345X03/wf-form4_166751522810591.xml,FORM 4
0001013237-22-000175,2022-11-03,2022-11-01,2022-11-03T18:36:20.000Z,,4,,,,8851,0,0,xslF345X03/wf-form4_166751495986519.xml,FORM 4
0001013237-22-000174,2022-11-03,2022-11-01,2022-11-03T18:35:55.000Z,,4,,,,9828,0,0,xslF345X03/wf-form4_166751493399372.xml,FORM 4
0001013237-22-000173,2022-11-03,2022-11-01,2022-11-03T18:35:30.000Z,,4,,,,8858,0,0,xslF345X03/wf-form4_166751491448856.xml,FORM 4
0001013237-22-000172,2022-11-03,2022-11-01,2022-11-03T18:35:11.000Z,,4,,,,6972,0,0,xslF345X03/wf-form4_166751489397668.xml,FORM 4
0001013237-22-000167,2022-10-31,,2022-10-31T16:42:44.000Z,34,DEFA14A,001-11869,221346574,,1465980,0,0,defa14afds-2022noticecard.htm,DEFA14A
0001013237-22-000165,2022-10-31,2022-12-15,2022-10-31T16:39:48.000Z,34,DEF 14A,001-11869,221346549,,9167287,0,0,fds-20220831xdefinitivepro.htm,DEF 14A
0001013237-22-000161,2022-10-21,2022-12-15,2022-10-21T08:14:38.000Z,34,PRE 14A,001-11869,221322220,,9428729,0,0,fds-20220831xproxy.htm,PRE 14A
0001013237-22-000159,2022-10-21,2022-08-31,2022-10-21T08:00:55.000Z,34,10-K,001-11869,221322210,,14638488,1,1,fds-20220831.htm,10-K
0001013237-22-000151,2022-10-07,2022-10-06,2022-10-07T17:07:27.000Z,,4,,,,12998,0,0,xslF345X03/wf-form4_166517682973067.xml,FORM 4
0001013237-22-000149,2022-10-04,2022-10-03,2022-10-04T16:31:42.000Z,,4,,,,8413,0,0,xslF345X03/wf-form4_166491548301700.xml,FORM 4
0001013237-22-000147,2022-10-04,2022-08-31,2022-10-04T16:25:34.000Z,,5/A,,,,12346,0,0,xslF345X03/wf-form5a_166491510622966.xml,FORM 5/A
0001013237-22-000145,2022-09-23,2022-09-22,2022-09-23T16:55:52.000Z,34,8-K/A,001-11869,221262850,9.01,653623,1,1,fds-20220922.htm,8-K/A
0001013237-22-000141,2022-09-22,2022-09-22,2022-09-22T07:00:10.000Z,34,8-K,001-11869,221257812,"2.02,7.01,9.01",5974546,1,1,fds-20220922.htm,8-K
0001013237-22-000136,2022-09-16,2022-08-31,2022-09-16T16:16:16.000Z,,5,,,,14437,0,0,xslF345X03/wf-form5_166335936083546.xml,FORM 5
0001013237-22-000135,2022-09-16,2022-08-31,2022-09-16T16:15:57.000Z,,5,,,,11958,0,0,xslF345X03/wf-form5_166335934351218.xml,FORM 5
0001013237-22-000134,2022-09-16,2022-08-31,2022-09-16T16:15:39.000Z,,5,,,,13030,0,0,xslF345X03/wf-form5_166335931639930.xml,FORM 5
0001013237-22-000133,2022-09-16,2022-08-31,2022-09-16T16:15:12.000Z,,5,,,,14388,0,0,xslF345X03/wf-form5_166335928725675.xml,FORM 5
0001013237-22-000132,2022-09-16,2022-08-31,2022-09-16T16:14:43.000Z,,5,,,,15774,0,0,xslF345X03/wf-form5_166335926963235.xml,FORM 5
