accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001950047-24-000419,2024-01-23,,2024-01-23T16:12:31.000Z,33,144,000-32191,24552611,,4692,0,0,xsl144X01/primary_doc.xml,
0001562180-24-000296,2024-01-05,2024-01-01,2024-01-05T09:11:11.000Z,,3,,,,10394,0,0,xslF345X02/primarydocument.xml,PRIMARY DOCUMENT
0001562180-24-000295,2024-01-05,2024-01-01,2024-01-05T09:10:43.000Z,,3,,,,11781,0,0,xslF345X02/primarydocument.xml,PRIMARY DOCUMENT
0001562180-24-000072,2024-01-03,2023-12-29,2024-01-03T10:02:35.000Z,,4,,,,7052,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-24-000071,2024-01-03,2023-12-29,2024-01-03T10:02:13.000Z,,4,,,,6977,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-24-000070,2024-01-03,2023-12-29,2024-01-03T10:01:56.000Z,,4,,,,7071,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-24-000069,2024-01-03,2023-12-29,2024-01-03T10:01:35.000Z,,4,,,,6963,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-24-000068,2024-01-03,2023-12-29,2024-01-03T10:01:15.000Z,,4,,,,5915,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-24-000067,2024-01-03,2023-12-29,2024-01-03T10:00:56.000Z,,4,,,,11390,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-24-000066,2024-01-03,2023-12-29,2024-01-03T10:00:40.000Z,,4,,,,6581,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008497,2023-12-20,2023-12-19,2023-12-20T09:51:13.000Z,,4,,,,4757,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008459,2023-12-19,2023-12-18,2023-12-19T10:44:17.000Z,,4,,,,9920,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008458,2023-12-19,2023-12-18,2023-12-19T10:40:07.000Z,,4,,,,4756,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001950047-23-006253,2023-12-18,,2023-12-18T16:33:07.000Z,33,144,000-32191,231494235,,5440,0,0,xsl144X01/primary_doc.xml,
0001562180-23-008436,2023-12-18,2023-12-15,2023-12-18T12:13:59.000Z,,4,,,,19786,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008335,2023-12-13,2023-12-12,2023-12-13T08:44:34.000Z,,4,,,,5020,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001950047-23-005931,2023-12-12,,2023-12-12T17:50:46.000Z,33,144,000-32191,231482307,,6741,0,0,xsl144X01/primary_doc.xml,
0001562180-23-008271,2023-12-11,2023-12-08,2023-12-11T15:15:39.000Z,,4,,,,4683,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008270,2023-12-11,2023-12-08,2023-12-11T15:15:29.000Z,,4,,,,4664,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008269,2023-12-11,2023-12-08,2023-12-11T15:15:14.000Z,,4,,,,6080,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008268,2023-12-11,2023-12-08,2023-12-11T15:15:03.000Z,,4,,,,4812,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008267,2023-12-11,2023-12-08,2023-12-11T15:14:53.000Z,,4,,,,4681,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008266,2023-12-11,2023-12-08,2023-12-11T15:14:43.000Z,,4,,,,6763,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008265,2023-12-11,2023-12-08,2023-12-11T15:14:32.000Z,,4,,,,6124,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008264,2023-12-11,2023-12-08,2023-12-11T15:14:22.000Z,,4,,,,6830,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008263,2023-12-11,2023-12-08,2023-12-11T15:14:13.000Z,,4,,,,5682,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008262,2023-12-11,2023-12-08,2023-12-11T15:14:03.000Z,,4,,,,5020,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008261,2023-12-11,2023-12-08,2023-12-11T15:13:33.000Z,,4,,,,4722,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008260,2023-12-11,2023-12-08,2023-12-11T15:13:12.000Z,,4,,,,6085,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008259,2023-12-11,2023-12-08,2023-12-11T15:13:00.000Z,,4,,,,4672,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001113169-23-000051,2023-12-08,,2023-12-08T09:08:36.000Z,33,144,000-32191,231474071,,4295,0,0,xsl144X01/primary_doc.xml,
0001113169-23-000050,2023-12-08,,2023-12-08T09:07:29.000Z,33,144,000-32191,231474058,,4869,0,0,xsl144X01/primary_doc.xml,
0001562180-23-008191,2023-12-07,2023-12-05,2023-12-07T14:26:51.000Z,,4,,,,7874,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008190,2023-12-07,2023-12-05,2023-12-07T14:26:34.000Z,,4,,,,6433,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008189,2023-12-07,2023-12-05,2023-12-07T14:26:16.000Z,,4,,,,6429,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008188,2023-12-07,2023-12-05,2023-12-07T14:25:56.000Z,,4,,,,7615,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008187,2023-12-07,2023-12-05,2023-12-07T14:25:44.000Z,,4,,,,6470,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008186,2023-12-07,2023-12-05,2023-12-07T14:25:34.000Z,,4,,,,4694,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008185,2023-12-07,2023-12-05,2023-12-07T14:25:22.000Z,,4,,,,7055,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008184,2023-12-07,2023-12-05,2023-12-07T14:25:07.000Z,,4,,,,9006,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008183,2023-12-07,2023-12-05,2023-12-07T14:24:40.000Z,,4,,,,5163,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008182,2023-12-07,2023-12-05,2023-12-07T14:24:23.000Z,,4,,,,7923,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-008181,2023-12-07,2023-12-05,2023-12-07T14:23:36.000Z,,4,,,,6914,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-007872,2023-11-22,2023-11-21,2023-11-22T12:10:35.000Z,,4,,,,6558,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001763753-23-000001,2023-11-21,,2023-11-21T10:48:21.000Z,33,144,000-32191,231425090,,11304,0,0,xsl144X01/primary_doc.xml,
0001562180-23-007751,2023-11-17,2023-11-15,2023-11-17T11:56:11.000Z,,4,,,,10945,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0000318463-23-000009,2023-11-15,,2023-11-15T11:59:22.000Z,33,144,000-32191,231409657,,4831,0,0,xsl144X01/primary_doc.xml,
0000318463-23-000008,2023-11-15,,2023-11-15T11:50:53.000Z,33,144,000-32191,231409630,,4828,0,0,xsl144X01/primary_doc.xml,
0001113169-23-000049,2023-11-13,2023-11-10,2023-11-13T08:38:11.000Z,34,8-K,000-32191,231395459,"8.01,9.01",196309,1,1,trow-20231110.htm,8-K
0001562180-23-007522,2023-11-03,2023-11-02,2023-11-03T10:01:13.000Z,,4,,,,5605,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-007521,2023-11-03,2023-11-01,2023-11-03T09:52:03.000Z,,3,,,,7562,0,0,xslF345X02/primarydocument.xml,PRIMARY DOCUMENT
0001113169-23-000046,2023-11-01,2023-10-31,2023-11-01T16:57:49.000Z,34,8-K,000-32191,231369024,5.02,413215,1,1,trow-20231031.htm,8-K
0001113169-23-000044,2023-10-27,2023-09-30,2023-10-27T12:43:02.000Z,34,10-Q,000-32191,231354356,,8343134,1,1,trow-20230930.htm,10-Q
0001113169-23-000042,2023-10-27,2023-10-27,2023-10-27T07:13:38.000Z,34,8-K,000-32191,231351959,"2.02,7.01,9.01",3404144,1,1,trow-20231027.htm,8-K
0001562180-23-007062,2023-09-29,2023-09-28,2023-09-29T10:14:14.000Z,,4,,,,5076,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-007061,2023-09-29,2023-09-28,2023-09-29T10:14:06.000Z,,4,,,,5002,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-007060,2023-09-29,2023-09-28,2023-09-29T10:13:58.000Z,,4,,,,5101,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-007059,2023-09-29,2023-09-28,2023-09-29T10:13:50.000Z,,4,,,,4988,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-007058,2023-09-29,2023-09-28,2023-09-29T10:13:42.000Z,,4,,,,5841,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-007057,2023-09-29,2023-09-28,2023-09-29T10:13:35.000Z,,4,,,,6507,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-007044,2023-09-28,2023-09-27,2023-09-28T09:17:59.000Z,,4,,,,6753,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001950047-23-004276,2023-09-27,,2023-09-27T16:35:08.000Z,33,144,000-32191,231285140,,4622,0,0,xsl144X01/primary_doc.xml,
0001562180-23-006883,2023-09-18,2023-09-15,2023-09-18T10:59:39.000Z,,4,,,,7823,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-006677,2023-09-05,2023-09-01,2023-09-05T15:39:08.000Z,,4,,,,6443,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0000000000-23-009776,2023-09-05,,2023-09-05T12:30:08.000Z,,UPLOAD,,,,39743,0,0,filename1.pdf,
0001562180-23-006633,2023-08-31,2023-08-30,2023-08-31T12:26:54.000Z,,4,,,,9859,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001950047-23-003557,2023-08-30,,2023-08-30T16:48:15.000Z,33,144,000-32191,231225842,,4609,0,0,xsl144X01/primary_doc.xml,
0001562180-23-006590,2023-08-29,2023-08-28,2023-08-29T12:34:51.000Z,,4,,,,16302,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001113169-23-000038,2023-08-24,,2023-08-24T10:58:02.000Z,,CORRESP,,,,37782,0,0,filename1.htm,
0001562180-23-006145,2023-08-03,2023-08-01,2023-08-03T14:58:11.000Z,,4,,,,9877,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-006140,2023-08-03,2023-08-01,2023-08-03T14:27:42.000Z,,3,,,,7465,0,0,xslF345X02/primarydocument.xml,PRIMARY DOCUMENT
0001113169-23-000035,2023-08-03,2023-07-31,2023-08-03T10:07:39.000Z,34,8-K,000-32191,231138437,5.02,435476,1,1,trow-20230731.htm,8-K
0001113169-23-000032,2023-08-02,,2023-08-02T15:33:35.000Z,33,S-8,333-273601,231135221,,15806204,0,0,trow-formsx8_august2023.htm,S-8
0000000000-23-008264,2023-08-02,,2023-08-02T11:31:07.000Z,,UPLOAD,,,,45289,0,0,filename1.pdf,
0001562180-23-006101,2023-08-02,2023-08-01,2023-08-02T07:44:38.000Z,,4,,,,8512,0,0,xslF345X05/primarydocument.xml,PRIMARY DOCUMENT
0001113169-23-000024,2023-07-28,2023-06-30,2023-07-28T13:10:39.000Z,34,10-Q,000-32191,231121863,,8532451,1,1,trow-20230630.htm,10-Q
0001113169-23-000022,2023-07-28,2023-07-28,2023-07-28T07:13:26.000Z,34,8-K,000-32191,231120215,"2.02,7.01,9.01",3402623,1,1,trow-20230728.htm,8-K
0001562180-23-005617,2023-07-03,2023-06-29,2023-07-03T13:05:59.000Z,,4,,,,6970,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-005616,2023-07-03,2023-06-29,2023-07-03T13:05:03.000Z,,4,,,,6891,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-005615,2023-07-03,2023-06-29,2023-07-03T13:04:17.000Z,,4,,,,7015,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-005613,2023-07-03,2023-06-29,2023-07-03T13:03:11.000Z,,4,,,,6872,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-005607,2023-07-03,2023-06-29,2023-07-03T13:01:55.000Z,,4,,,,5830,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-005606,2023-07-03,2023-06-29,2023-07-03T12:58:45.000Z,,4,,,,6610,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001968582-23-000267,2023-06-21,,2023-06-21T16:12:31.000Z,33,144,000-32191,231029979,,4986,0,0,xsl144X01/primary_doc.xml,
0001968582-23-000255,2023-06-16,,2023-06-16T15:17:07.000Z,33,144,000-32191,231020677,,4332,0,0,xsl144X01/primary_doc.xml,
0001113169-23-000016,2023-05-12,2023-05-09,2023-05-12T11:05:17.000Z,34,8-K,000-32191,23913960,5.07,197498,1,1,trow-20230509.htm,8-K
0001562180-23-004066,2023-05-11,2023-05-10,2023-05-11T13:29:36.000Z,,4,,,,5622,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-004065,2023-05-11,2023-05-10,2023-05-11T13:28:37.000Z,,4,,,,7017,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-004064,2023-05-11,2023-05-10,2023-05-11T13:27:49.000Z,,4,,,,5582,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-004063,2023-05-11,2023-05-10,2023-05-11T13:26:59.000Z,,4,,,,7128,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-004062,2023-05-11,2023-05-10,2023-05-11T13:26:25.000Z,,4,,,,5693,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-004061,2023-05-11,2023-05-10,2023-05-11T13:25:48.000Z,,4,,,,5624,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-004060,2023-05-11,2023-05-10,2023-05-11T13:24:08.000Z,,4,,,,5650,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-004059,2023-05-11,2023-05-10,2023-05-11T13:23:00.000Z,,4,,,,6362,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-003926,2023-05-04,2023-05-03,2023-05-04T14:03:18.000Z,,4,,,,6486,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001971857-23-000056,2023-05-03,,2023-05-03T14:52:01.000Z,33,144,000-32191,23883224,,4198,0,0,xsl144X01/primary_doc.xml,
0001113169-23-000014,2023-05-02,2023-03-31,2023-05-02T14:48:58.000Z,34,10-Q,000-32191,23878298,,7928850,1,1,trow-20230331.htm,10-Q
0001562180-23-003793,2023-05-02,2023-05-02,2023-05-02T12:51:53.000Z,,4,,,,7889,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001113169-23-000011,2023-05-02,2023-05-02,2023-05-02T07:11:11.000Z,34,8-K,000-32191,23876599,"2.02,7.01,9.01",3218500,1,1,trow-20230502.htm,8-K
0001562180-23-003201,2023-03-31,2023-03-30,2023-03-31T13:15:42.000Z,,4,,,,5090,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-003200,2023-03-31,2023-03-30,2023-03-31T13:15:04.000Z,,4,,,,5015,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-003199,2023-03-31,2023-03-30,2023-03-31T13:13:52.000Z,,4,,,,5116,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-003198,2023-03-31,2023-03-30,2023-03-31T13:12:33.000Z,,4,,,,5000,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-003197,2023-03-31,2023-03-30,2023-03-31T13:11:39.000Z,,4,,,,5828,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-003196,2023-03-31,2023-03-30,2023-03-31T13:10:56.000Z,,4,,,,6606,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-003195,2023-03-31,2023-03-30,2023-03-31T13:10:23.000Z,,4,,,,4988,0,0,xslF345X04/primarydocument.xml,PRIMARY DOCUMENT
0001104659-23-034921,2023-03-21,,2023-03-21T13:17:50.000Z,34,DEFA14A,000-32191,23748720,,481574,0,0,tm233213d3_defa14a.htm,DEFA14A
0001104659-23-034918,2023-03-21,,2023-03-21T13:13:59.000Z,34,DEF 14A,000-32191,23748705,,5695713,1,1,tm233213d1_def14a.htm,DEF 14A
0001113169-23-000009,2023-03-06,2023-03-03,2023-03-06T08:55:09.000Z,34,8-K,000-32191,23707712,5.02,161756,1,1,trow-20230303.htm,8-K
0001562180-23-002027,2023-03-01,2023-02-28,2023-03-01T11:48:41.000Z,,4,,,,8300,0,0,xslF345X03/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-002026,2023-03-01,2023-02-28,2023-03-01T11:48:28.000Z,,4,,,,8517,0,0,xslF345X03/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-001612,2023-02-22,2023-02-21,2023-02-22T10:11:51.000Z,,4,,,,11636,0,0,xslF345X03/primarydocument.xml,PRIMARY DOCUMENT
0001113169-23-000007,2023-02-15,2022-12-31,2023-02-15T13:25:14.000Z,34,10-K,000-32191,23634768,,14099468,1,1,trow-20221231.htm,10-K
0001562180-23-001408,2023-02-15,2023-02-14,2023-02-15T12:20:07.000Z,,4,,,,5059,0,0,xslF345X03/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-001407,2023-02-15,2023-02-14,2023-02-15T12:19:42.000Z,,4,,,,6801,0,0,xslF345X03/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-001406,2023-02-15,2023-02-14,2023-02-15T12:19:25.000Z,,4,,,,5103,0,0,xslF345X03/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-001405,2023-02-15,2023-02-14,2023-02-15T12:18:11.000Z,,4,,,,5207,0,0,xslF345X03/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-001403,2023-02-15,2023-02-13,2023-02-15T07:45:23.000Z,,4,,,,16265,0,0,xslF345X03/primarydocument.xml,PRIMARY DOCUMENT
0001562180-23-001366,2023-02-14,2023-02-10,2023-02-14T11:28:06.000Z,,4,,,,19134,0,0,xslF345X03/primarydocument.xml,PRIMARY DOCUMENT
0000093751-23-000459,2023-02-10,,2023-02-10T12:26:32.000Z,34,SC 13G/A,005-83805,23609831,,8745,0,0,T_Rowe_Price_Group_Inc.txt,
0001104659-23-015158,2023-02-09,,2023-02-09T10:54:49.000Z,34,SC 13G/A,005-83805,23602136,,13026,0,0,tv0120-trowepricegroupinc.htm,SCHEDULE 13G/A
0001306550-23-008263,2023-02-07,,2023-02-07T14:10:46.000Z,34,SC 13G/A,005-83805,23594315,,13657,0,0,us74144t1088_020723.txt,
0001562180-23-000880,2023-02-03,2023-02-02,2023-02-03T12:48:47.000Z,,4,,,,10292,0,0,xslF345X03/primarydocument.xml,PRIMARY DOCUMENT
