accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001141391-24-000054,2024-03-19,2024-03-15,2024-03-19T16:19:09.000Z,,4,,,,25166,0,0,xslF345X05/wk-form4_1710879528.xml,FORM 4
0001950047-24-002388,2024-03-15,,2024-03-15T16:28:18.000Z,33,144,001-32877,24755229,,6974,0,0,xsl144X01/primary_doc.xml,
0001950047-24-002373,2024-03-15,,2024-03-15T16:25:20.000Z,33,144,001-32877,24755180,,6260,0,0,xsl144X01/primary_doc.xml,
0001141391-24-000052,2024-03-12,2023-03-01,2024-03-12T16:09:05.000Z,,4/A,,,,5112,0,0,xslF345X05/wk-form4a_1710274135.xml,FORM 4/A
0001141391-24-000050,2024-03-05,2024-03-01,2024-03-05T20:19:59.000Z,,4,,,,25036,0,0,xslF345X05/wk-form4_1709687986.xml,FORM 4
0001141391-24-000048,2024-03-05,2024-03-01,2024-03-05T20:18:38.000Z,,4,,,,21434,0,0,xslF345X05/wk-form4_1709687905.xml,FORM 4
0001141391-24-000046,2024-03-05,2024-03-01,2024-03-05T20:17:27.000Z,,4,,,,12708,0,0,xslF345X05/wk-form4_1709687837.xml,FORM 4
0001141391-24-000044,2024-03-05,2024-03-01,2024-03-05T20:15:53.000Z,,4,,,,11821,0,0,xslF345X05/wk-form4_1709687735.xml,FORM 4
0001141391-24-000042,2024-03-05,2024-03-01,2024-03-05T20:14:01.000Z,,4,,,,12642,0,0,xslF345X05/wk-form4_1709687631.xml,FORM 4
0001141391-24-000040,2024-03-05,2024-03-01,2024-03-05T20:00:20.000Z,,4,,,,11807,0,0,xslF345X05/wk-form4_1709686790.xml,FORM 4
0001141391-24-000038,2024-03-05,2024-03-01,2024-03-05T19:58:24.000Z,,4,,,,13549,0,0,xslF345X05/wk-form4_1709686695.xml,FORM 4
0001141391-24-000036,2024-03-05,2024-03-01,2024-03-05T19:56:23.000Z,,4,,,,11803,0,0,xslF345X05/wk-form4_1709686570.xml,FORM 4
0001141391-24-000034,2024-03-05,2024-03-01,2024-03-05T19:54:50.000Z,,4,,,,11840,0,0,xslF345X05/wk-form4_1709686473.xml,FORM 4
0001141391-24-000032,2024-03-05,2024-03-01,2024-03-05T19:53:01.000Z,,4,,,,11827,0,0,xslF345X05/wk-form4_1709686370.xml,FORM 4
0001141391-24-000030,2024-03-05,2024-03-01,2024-03-05T19:50:59.000Z,,4,,,,11833,0,0,xslF345X05/wk-form4_1709686251.xml,FORM 4
0001950047-24-001686,2024-03-01,,2024-03-01T16:37:57.000Z,33,144,001-32877,24710608,,5548,0,0,xsl144X01/primary_doc.xml,
0001950047-24-001682,2024-03-01,,2024-03-01T16:36:58.000Z,33,144,001-32877,24710584,,6255,0,0,xsl144X01/primary_doc.xml,
0001141391-24-000028,2024-02-29,2024-02-27,2024-02-29T16:05:16.000Z,,4,,,,21583,0,0,xslF345X05/wk-form4_1709240689.xml,FORM 4
0001950047-24-001474,2024-02-27,,2024-02-27T16:30:22.000Z,33,144,001-32877,24687367,,5572,0,0,xsl144X01/primary_doc.xml,
0001141391-24-000026,2024-02-20,2024-02-16,2024-02-20T16:11:16.000Z,,4,,,,16501,0,0,xslF345X05/wk-form4_1708463436.xml,FORM 4
0001950047-24-001058,2024-02-16,,2024-02-16T16:23:54.000Z,33,144,001-32877,24648742,,4835,0,0,xsl144X01/primary_doc.xml,
0001104659-24-021426,2024-02-13,,2024-02-13T17:09:38.000Z,34,SC 13G/A,005-79600,24628968,,13129,0,0,tv01415-mastercardincorporat.htm,SCHEDULE 13G/A
0001193125-24-033372,2024-02-13,,2024-02-13T13:30:25.000Z,33,S-3ASR,333-277032,24624327,,653810,0,0,d589621ds3asr.htm,S-3ASR
0001141391-24-000024,2024-02-13,,2024-02-13T12:51:10.000Z,34,IRANNOTICE,001-32877,24624077,,48017,0,0,ma12312023-irannotice.htm,IRANNOTICE
0001141391-24-000022,2024-02-13,2023-12-31,2024-02-13T12:47:32.000Z,34,10-K,001-32877,24624060,,19731265,1,1,ma-20231231.htm,10-K
0001086364-24-006975,2024-02-12,,2024-02-12T13:59:55.000Z,34,SC 13G/A,005-79600,24619038,,13908,0,0,us57636q1040_021224.txt,
0000895345-24-000040,2024-02-12,,2024-02-12T08:25:46.000Z,34,SC 13G/A,005-79600,24617484,,61687,0,0,ff3013392_13ga12-mastercard.htm,
0002006397-24-000001,2024-02-07,2024-02-01,2024-02-07T17:36:05.000Z,,3,,,,4456,0,0,xslF345X02/primary_doc.xml,PRIMARY DOCUMENT
0001104659-24-011687,2024-02-07,,2024-02-07T17:20:23.000Z,34,SC 13G,005-79600,24605864,,31026,0,0,tm245482d1_sc13g.htm,SC 13G
0001141391-24-000015,2024-02-02,2024-02-01,2024-02-02T16:16:32.000Z,,4,,,,9060,0,0,xslF345X05/wk-form4_1706908555.xml,FORM 4
0001141391-24-000014,2024-02-02,2024-02-01,2024-02-02T16:14:59.000Z,,4,,,,16540,0,0,xslF345X05/wk-form4_1706908489.xml,FORM 4
0001950047-24-000579,2024-02-01,,2024-02-01T16:43:56.000Z,33,144,001-32877,24587576,,6191,0,0,xsl144X01/primary_doc.xml,
0001950047-24-000568,2024-02-01,,2024-02-01T16:39:21.000Z,33,144,001-32877,24587511,,5516,0,0,xsl144X01/primary_doc.xml,
0001141391-24-000011,2024-01-31,2024-01-31,2024-01-31T08:03:14.000Z,34,8-K,001-32877,24580684,"2.02,9.01",1083338,1,1,ma-20240131.htm,8-K
0001141391-24-000008,2024-01-23,2024-01-19,2024-01-23T17:51:40.000Z,,4,,,,14398,0,0,xslF345X05/wk-form4_1706050289.xml,FORM 4
0001950047-24-000404,2024-01-22,,2024-01-22T16:19:27.000Z,33,144,001-32877,24549082,,6867,0,0,xsl144X01/primary_doc.xml,
0001141391-24-000004,2024-01-16,2024-01-11,2024-01-16T16:18:36.000Z,,4,,,,15815,0,0,xslF345X05/wk-form4_1705439907.xml,FORM 4
0001950047-24-000280,2024-01-12,,2024-01-12T16:16:19.000Z,33,144,001-32877,24532224,,5474,0,0,xsl144X01/primary_doc.xml,
0001950047-24-000267,2024-01-11,,2024-01-11T16:04:53.000Z,33,144,001-32877,24529285,,4759,0,0,xsl144X01/primary_doc.xml,
0001141391-24-000002,2024-01-04,2024-01-02,2024-01-04T16:08:25.000Z,,4,,,,14677,0,0,xslF345X05/wk-form4_1704402490.xml,FORM 4
0001950047-24-000037,2024-01-02,,2024-01-02T16:32:38.000Z,33,144,001-32877,24502943,,4794,0,0,xsl144X01/primary_doc.xml,
0001141391-23-000169,2023-12-15,2023-12-13,2023-12-15T18:01:59.000Z,,4,,,,14316,0,0,xslF345X05/wk-form4_1702681310.xml,FORM 4
0001950047-23-006039,2023-12-14,,2023-12-14T16:30:11.000Z,33,144,001-32877,231487425,,8208,0,0,xsl144X01/primary_doc.xml,
0001950047-23-005951,2023-12-13,,2023-12-13T16:24:15.000Z,33,144,001-32877,231484279,,8208,0,0,xsl144X01/primary_doc.xml,
0001141391-23-000167,2023-12-11,2023-12-05,2023-12-11T09:24:04.000Z,34,8-K,001-32877,231477077,"5.03,9.01",446073,1,1,ma-20231205.htm,8-K
0001141391-23-000165,2023-12-01,2023-11-30,2023-12-01T16:00:57.000Z,,4,,,,4720,0,0,xslF345X05/wk-form4_1701464446.xml,FORM 4
0001141391-23-000163,2023-11-27,2023-11-22,2023-11-27T16:07:24.000Z,,4,,,,5246,0,0,xslF345X05/wk-form4_1701119234.xml,FORM 4
0000895345-23-000619,2023-11-13,,2023-11-13T16:06:03.000Z,33,144,001-32877,231398622,,5097,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000618,2023-11-13,2023-11-09,2023-11-13T16:05:28.000Z,,4,,,,5821,0,0,xslF345X05/form4.xml,
0001141391-23-000161,2023-11-09,2023-11-09,2023-11-09T16:51:48.000Z,,4,,,,4438,0,0,xslF345X05/wk-form4_1699566699.xml,FORM 4
0000895345-23-000613,2023-11-09,,2023-11-09T16:31:25.000Z,33,144,001-32877,231393115,,5096,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000611,2023-11-08,,2023-11-08T16:33:31.000Z,33,144,001-32877,231388503,,5095,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000610,2023-11-08,2023-11-06,2023-11-08T16:32:00.000Z,,4,,,,7219,0,0,xslF345X05/form4.xml,
0000895345-23-000608,2023-11-07,,2023-11-07T16:11:20.000Z,33,144,001-32877,231383836,,5096,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000606,2023-11-06,,2023-11-06T16:13:55.000Z,33,144,001-32877,231380109,,5096,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000605,2023-11-03,,2023-11-03T18:43:12.000Z,33,144,001-32877,231377734,,5092,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000604,2023-11-03,2023-11-01,2023-11-03T18:41:39.000Z,,4,,,,7217,0,0,xslF345X05/form4.xml,
0000895345-23-000596,2023-11-02,,2023-11-02T17:44:38.000Z,33,144,001-32877,231373817,,5096,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000595,2023-11-01,,2023-11-01T20:54:40.000Z,33,144,001-32877,231369712,,5087,0,0,xsl144X01/primary_doc.xml,
0001141391-23-000159,2023-10-26,,2023-10-26T10:17:15.000Z,34,IRANNOTICE,001-32877,231347952,,47958,0,0,ma09302023-irannotice.htm,IRANNOTICE
0001141391-23-000157,2023-10-26,2023-09-30,2023-10-26T10:11:53.000Z,34,10-Q,001-32877,231347900,,9610080,1,1,ma-20230930.htm,10-Q
0001141391-23-000155,2023-10-26,2023-10-26,2023-10-26T08:03:56.000Z,34,8-K,001-32877,231347545,"2.02,9.01",1079736,1,1,ma-20231026.htm,8-K
0001141391-23-000150,2023-10-03,2023-09-29,2023-10-03T16:13:54.000Z,,4,,,,20873,0,0,xslF345X05/wk-form4_1696364020.xml,FORM 4
0001950047-23-004306,2023-09-29,,2023-09-29T16:11:40.000Z,33,144,001-32877,231295686,,5974,0,0,xsl144X01/primary_doc.xml,
0001141391-23-000147,2023-09-21,2023-09-19,2023-09-21T16:12:21.000Z,,4,,,,17948,0,0,xslF345X05/wk-form4_1695327131.xml,FORM 4
0001141391-23-000145,2023-09-18,2023-09-14,2023-09-18T17:40:32.000Z,,4,,,,32252,0,0,xslF345X05/wk-form4_1695073222.xml,FORM 4
0001950047-23-004116,2023-09-15,,2023-09-15T16:27:25.000Z,33,144,001-32877,231259101,,5379,0,0,xsl144X01/primary_doc.xml,
0001950047-23-004021,2023-09-14,,2023-09-14T16:27:20.000Z,33,144,001-32877,231255391,,4688,0,0,xsl144X01/primary_doc.xml,
0001141391-23-000143,2023-09-05,2023-09-01,2023-09-05T16:14:05.000Z,,4,,,,12776,0,0,xslF345X05/wk-form4_1693944834.xml,FORM 4
0001950047-23-003641,2023-09-01,,2023-09-01T16:20:49.000Z,33,144,001-32877,231232825,,5423,0,0,xsl144X01/primary_doc.xml,
0001141391-23-000141,2023-08-31,2023-08-30,2023-08-31T16:11:45.000Z,,4,,,,8519,0,0,xslF345X05/wk-form4_1693512684.xml,FORM 4
0001950047-23-003541,2023-08-30,,2023-08-30T16:23:16.000Z,33,144,001-32877,231225530,,4714,0,0,xsl144X01/primary_doc.xml,
0001950047-23-003527,2023-08-30,,2023-08-30T16:18:50.000Z,33,144,001-32877,231225481,,6071,0,0,xsl144X01/primary_doc.xml,
0001950047-23-003526,2023-08-30,,2023-08-30T16:18:31.000Z,33,144,001-32877,231225474,,5390,0,0,xsl144X01/primary_doc.xml,
0001141391-23-000139,2023-08-30,2023-08-28,2023-08-30T16:03:17.000Z,,4,,,,19262,0,0,xslF345X05/wk-form4_1693425784.xml,FORM 4
0001950047-23-003506,2023-08-29,,2023-08-29T16:30:01.000Z,33,144,001-32877,231222279,,6109,0,0,xsl144X01/primary_doc.xml,
0001950047-23-003454,2023-08-28,,2023-08-28T16:07:58.000Z,33,144,001-32877,231215622,,4656,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000507,2023-08-17,2023-08-16,2023-08-17T16:19:48.000Z,,4,,,,5820,0,0,xslF345X05/form4.xml,
0000895345-23-000506,2023-08-17,,2023-08-17T16:11:34.000Z,33,144,001-32877,231181993,,5094,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000504,2023-08-16,,2023-08-16T17:01:26.000Z,33,144,001-32877,231178906,,5095,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000492,2023-08-15,,2023-08-15T16:45:06.000Z,33,144,001-32877,231175473,,5095,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000491,2023-08-15,2023-08-11,2023-08-15T16:44:30.000Z,,4,,,,7219,0,0,xslF345X05/form4.xml,
0000895345-23-000484,2023-08-14,,2023-08-14T16:59:18.000Z,33,144,001-32877,231171666,,5093,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000459,2023-08-11,,2023-08-11T16:49:54.000Z,33,144,001-32877,231164882,,5094,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000458,2023-08-10,2023-08-08,2023-08-10T17:13:30.000Z,,4,,,,7218,0,0,xslF345X05/form4.xml,
0000895345-23-000457,2023-08-10,,2023-08-10T17:12:03.000Z,33,144,001-32877,231160620,,5095,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000450,2023-08-09,,2023-08-09T16:31:12.000Z,33,144,001-32877,231155697,,5095,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000443,2023-08-08,,2023-08-08T17:36:32.000Z,33,144,001-32877,231152719,,5095,0,0,xsl144X01/primary_doc.xml,
0001141391-23-000137,2023-08-03,2023-08-01,2023-08-03T16:27:34.000Z,,4,,,,16534,0,0,xslF345X05/wk-form4_1691094442.xml,FORM 4
0001141391-23-000135,2023-08-03,2023-08-02,2023-08-03T16:12:17.000Z,,4,,,,16715,0,0,xslF345X05/wk-form4_1691093523.xml,FORM 4
0001950047-23-002711,2023-08-02,,2023-08-02T16:11:26.000Z,33,144,001-32877,231135672,,5263,0,0,xsl144X01/primary_doc.xml,
0001950047-23-002661,2023-08-01,,2023-08-01T16:15:48.000Z,33,144,001-32877,231131909,,4715,0,0,xsl144X01/primary_doc.xml,
0000950103-23-010867,2023-07-27,,2023-07-27T16:39:08.000Z,33,S-8,333-273483,231119058,,83256,0,0,dp196715_s8.htm,FORM S-8
0001141391-23-000133,2023-07-27,,2023-07-27T10:24:32.000Z,34,IRANNOTICE,001-32877,231115716,,47918,0,0,ma06302023-irannotice.htm,IRANNOTICE
0001141391-23-000131,2023-07-27,2023-06-30,2023-07-27T10:19:39.000Z,34,10-Q,001-32877,231115693,,9696967,1,1,ma-20230630.htm,10-Q
0001141391-23-000129,2023-07-27,2023-07-27,2023-07-27T08:02:39.000Z,34,8-K,001-32877,231115340,"2.02,9.01",1087085,1,1,ma-20230727.htm,8-K
0001141391-23-000124,2023-07-13,2023-07-12,2023-07-13T16:15:42.000Z,,4,,,,8524,0,0,xslF345X04/wk-form4_1689279332.xml,FORM 4
0001950047-23-002284,2023-07-12,,2023-07-12T16:09:55.000Z,33,144,001-32877,231084320,,4675,0,0,xsl144X01/primary_doc.xml,
0001141391-23-000122,2023-07-05,2023-07-01,2023-07-05T16:19:02.000Z,,4,,,,4714,0,0,xslF345X04/wk-form4_1688588323.xml,FORM 4
0001141391-23-000120,2023-06-29,2023-06-27,2023-06-29T17:29:09.000Z,,4,,,,4911,0,0,xslF345X04/wk-form4_1688074138.xml,FORM 4
0001141391-23-000117,2023-06-29,2023-06-27,2023-06-29T16:56:47.000Z,,4,,,,4648,0,0,xslF345X04/wk-form4_1688072193.xml,FORM 4
0001141391-23-000115,2023-06-29,2023-06-27,2023-06-29T16:54:42.000Z,,4,,,,4644,0,0,xslF345X04/wk-form4_1688072072.xml,FORM 4
0001141391-23-000112,2023-06-29,2023-06-27,2023-06-29T16:51:25.000Z,,4,,,,4676,0,0,xslF345X04/wk-form4_1688071876.xml,FORM 4
0001141391-23-000110,2023-06-29,2023-06-27,2023-06-29T16:48:43.000Z,,4,,,,4721,0,0,xslF345X04/wk-form4_1688071713.xml,FORM 4
0001141391-23-000106,2023-06-29,2023-06-27,2023-06-29T16:14:25.000Z,,4,,,,4672,0,0,xslF345X04/wk-form4_1688069656.xml,FORM 4
0001141391-23-000104,2023-06-29,2023-06-27,2023-06-29T16:12:32.000Z,,4,,,,5450,0,0,xslF345X04/wk-form4_1688069543.xml,FORM 4
0001141391-23-000102,2023-06-29,2023-06-27,2023-06-29T16:10:39.000Z,,4,,,,4648,0,0,xslF345X04/wk-form4_1688069429.xml,FORM 4
0001141391-23-000100,2023-06-29,2023-06-27,2023-06-29T16:07:10.000Z,,4,,,,4716,0,0,xslF345X04/wk-form4_1688069217.xml,FORM 4
0001141391-23-000098,2023-06-29,2023-06-27,2023-06-29T16:04:39.000Z,,4,,,,4717,0,0,xslF345X04/wk-form4_1688069069.xml,FORM 4
0001141391-23-000096,2023-06-29,2023-06-27,2023-06-29T16:01:05.000Z,,4,,,,4650,0,0,xslF345X04/wk-form4_1688068856.xml,FORM 4
0001141391-23-000094,2023-06-29,2023-06-27,2023-06-29T09:26:34.000Z,34,8-K,001-32877,231054854,"5.07,9.01",282640,1,1,ma-20230627.htm,8-K
0001141391-23-000089,2023-06-26,2023-06-25,2023-06-26T17:05:16.000Z,,4,,,,4750,0,0,xslF345X04/wk-form4_1687813505.xml,FORM 4
0001141391-23-000087,2023-06-14,2023-06-13,2023-06-14T18:01:36.000Z,,4,,,,18271,0,0,xslF345X04/wk-form4_1686780083.xml,FORM 4
0001950047-23-001530,2023-06-13,,2023-06-13T16:16:34.000Z,33,144,001-32877,231011394,,5261,0,0,xsl144X01/primary_doc.xml,
0001214659-23-008322,2023-06-07,,2023-06-07T09:57:40.000Z,34,PX14A6G,001-32877,23997878,,64288,0,0,z66230px14a6g.htm,
0001141391-23-000085,2023-05-19,2023-05-18,2023-05-19T16:29:21.000Z,,4,,,,8662,0,0,xslF345X04/wk-form4_1684528135.xml,FORM 4
0001141391-23-000083,2023-05-19,2023-02-28,2023-05-19T16:16:46.000Z,34,8-K/A,001-32877,23940282,"5.02,9.01",246196,1,1,ma-20230228.htm,8-K/A
0001950047-23-000761,2023-05-18,,2023-05-18T16:33:47.000Z,33,144,001-32877,23936597,,6170,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000307,2023-05-17,,2023-05-17T16:19:22.000Z,33,144,001-32877,23932000,,5091,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000306,2023-05-17,2023-05-16,2023-05-17T16:16:52.000Z,,4,,,,5819,0,0,xslF345X04/form4.xml,
0000895345-23-000302,2023-05-16,,2023-05-16T16:48:52.000Z,33,144,001-32877,23928325,,5091,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000298,2023-05-15,,2023-05-15T16:33:16.000Z,33,144,001-32877,23923279,,5091,0,0,xsl144X01/primary_doc.xml,
0000895345-23-000297,2023-05-15,2023-05-11,2023-05-15T16:32:03.000Z,,4,,,,7218,0,0,xslF345X04/form4.xml,
